28.3,370.8
52.1,412.1
75.9,370.8
75.9,453.4
99.8,412.1
99.8,494.6
123.6,370.8
123.6,453.4
147.4,412.1
171.2,370.8
212.5,51.7
212.5,347
236.3,93
236.3,305.7
260.2,51.7
260.2,134.3
260.2,264.5
260.2,347
283.5,305.7
284,93
284,175.5
284,223.2
307.8,51.7
307.8,134.3
307.8,264.5
307.8,347
331.7,93
331.7,305.7
355.5,51.7
355.5,347
396.8,370.8
420.6,412.1
444.4,370.8
444.4,453.4
468.2,412.1
468.2,494.6
492.1,370.8
492.1,453.4
515.9,412.1
539.7,370.8
