-4.681434E-5, 16.811922, 33.55754, 50.170723, 66.58591, 82.738304, 98.56417, 114.001045, 128.98802, 143.46593, 157.37764, 170.66826, 183.28532, 195.17905, 206.30249, 216.61176, 226.06615, 234.62836, 242.26459, 248.94472, 254.64238, 259.33508, 263.0043, 265.63556, 267.21848, 267.7468, 267.21848, 265.63553, 263.00424, 259.33502, 254.6423, 248.94463, 242.26448, 234.62823, 226.06601, 216.6116, 206.30234, 195.17888, 183.28514, 170.66808, 157.37744, 143.46571, 128.9878, 114.000824, 98.563934, 82.73807, 66.58566, 50.17048, 33.557293, 16.811672, -2.957719E-4, -16.812263, -33.55788, -50.17106, -66.586235, -82.738625, -98.56448, -114.00136, -128.98831, -143.46622, -157.37791, -170.66852, -183.28558, -195.17929, -206.3027, -216.61195, -226.06633, -234.62851, -242.26474, -248.94484, -254.64249, -259.33514, -263.00436, -265.6356, -267.2185, -267.7468, -267.21844, -265.6355, -263.00418, -259.33493, -254.6422, -248.9445, -242.26434, -234.62807, -226.06583, -216.6114, -206.30211, -195.17865, -183.2849, -170.6678, -157.37717, -143.46542, -128.9875, -114.00052, -98.56364, -82.73776, -66.585365, -50.17018, -33.557, -16.811384, 5.785121E-4, 16.81254, 33.558147, 50.171318, 66.58649, 82.73886, 98.56471, 114.001564, 128.98853, 143.46642, 157.37811, 170.6687, 183.28575, 195.17944, 206.30286, 216.61209, 226.06644, 234.62862, 242.26483, 248.94492, 254.64255, 259.3352, 263.0044, 265.63562, 267.2185, 267.7468, 267.2184, 265.63547, 263.00415, 259.33487, 254.64212, 248.94443, 242.26425, 234.62796, 226.0657, 216.61128, 206.30197, 195.1785, 183.28474, 170.66763, 157.37698, 143.46524, 128.9873, 114.00032, 98.563416, 82.73753, 66.58512, 50.16993, 33.55674, 16.811117, -8.5327274E-4, -16.81282, -33.558434, -50.171608, -66.58678, -82.73916, -98.565, -114.00186, -128.9888, -143.46669, -157.37837, -170.66896, -183.28598, -195.17967, -206.30307, -216.61227, -226.06662, -234.62878, -242.26497, -248.94505, -254.64265, -259.3353, -263.00446, -265.63568, -267.21854, -267.7468, -267.2184, -265.6354, -263.0041, -259.33478, -254.64201, -248.94429, -242.2641, -234.62779, -226.06552, -216.61107, -206.30176, -195.17827, -183.28448, -170.66737, -157.37671, -143.46495, -128.98701, -114.00001, -98.5631, -82.737206, -66.58479, -50.169594, -33.5564, -16.810774
-4.396343E-5, 15.788105, 31.513947, 47.115414, 62.53094, 77.699684, 92.56178, 107.058586, 121.13287, 134.72911, 147.79362, 160.27487, 172.12358, 183.293, 193.73904, 203.42049, 212.29912, 220.3399, 227.51111, 233.78442, 239.1351, 243.54202, 246.98781, 249.45883, 250.94534, 251.4415, 250.94533, 249.4588, 246.98776, 243.54198, 239.13504, 233.78435, 227.511, 220.33978, 212.299, 203.42035, 193.73889, 183.29283, 172.12341, 160.27469, 147.79344, 134.72891, 121.13267, 107.05837, 92.56157, 77.69946, 62.530716, 47.115185, 31.513714, 15.787872, -2.7775991E-4, -15.788426, -31.514265, -47.11573, -62.531254, -77.69999, -92.56209, -107.058876, -121.133156, -134.72939, -147.79388, -160.27512, -172.12381, -183.29321, -193.73924, -203.42067, -212.29929, -220.34006, -227.51125, -233.78455, -239.13521, -243.54211, -246.98787, -249.45886, -250.94537, -251.4415, -250.94531, -249.45876, -246.9877, -243.54189, -239.13493, -233.78423, -227.51086, -220.33963, -212.29881, -203.42015, -193.73868, -183.29262, -172.12317, -160.27444, -147.79318, -134.72864, -121.132385, -107.05809, -92.56129, -77.69918, -62.530434, -47.114906, -31.51344, -15.787601, 5.432817E-4, 15.788686, 31.514517, 47.115974, 62.531487, 77.70021, 92.562294, 107.059074, 121.13335, 134.72957, 147.79407, 160.27528, 172.12398, 183.29337, 193.73938, 203.42079, 212.2994, 220.34015, 227.51132, 233.78462, 239.13527, 243.54216, 246.9879, 249.4589, 250.94539, 251.4415, 250.9453, 249.45872, 246.98766, 243.54184, 239.13487, 233.78415, 227.51079, 220.33954, 212.2987, 203.42003, 193.73856, 183.29248, 172.12303, 160.27428, 147.79301, 134.72847, 121.13221, 107.0579, 92.56108, 77.69897, 62.53021, 47.11467, 31.513195, 15.78735, -8.0130994E-4, -15.788949, -31.514784, -47.116245, -62.53176, -77.70049, -92.56257, -107.05935, -121.13361, -134.72983, -147.79431, -160.27551, -172.12419, -183.29358, -193.73958, -203.42097, -212.29958, -220.3403, -227.51146, -233.78474, -239.13538, -243.54224, -246.98796, -249.45894, -250.9454, -251.4415, -250.94528, -249.4587, -246.9876, -243.54176, -239.13478, -233.78403, -227.51065, -220.33939, -212.29854, -203.41985, -193.73836, -183.29225, -172.12279, -160.27403, -147.79276, -134.7282, -121.13193, -107.05761, -92.56078, -77.69866, -62.529896, -47.114357, -31.512875, -15.787028
-4.1286137E-5, 14.826639, 29.594805, 44.246174, 58.722923, 72.96792, 86.92494, 100.53892, 113.7561, 126.52435, 138.79326, 150.51442, 161.64157, 172.13078, 181.94069, 191.03255, 199.37048, 206.9216, 213.6561, 219.5474, 224.57222, 228.71077, 231.9467, 234.26724, 235.66324, 236.12918, 235.66322, 234.26721, 231.94666, 228.71071, 224.57216, 219.5473, 213.656, 206.92151, 199.37038, 191.03242, 181.94055, 172.13065, 161.6414, 150.51425, 138.79309, 126.52417, 113.75591, 100.53872, 86.92474, 72.96771, 58.72271, 44.245956, 29.594587, 14.82642, -2.6084486E-4, -14.826941, -29.595104, -44.24647, -58.723217, -72.96821, -86.925224, -100.53919, -113.75637, -126.524605, -138.7935, -150.51466, -161.64178, -172.131, -181.94089, -191.03273, -199.37065, -206.92175, -213.65623, -219.5475, -224.57231, -228.71085, -231.94676, -234.26729, -235.66325, -236.12918, -235.66321, -234.26718, -231.94661, -228.71063, -224.57205, -219.5472, -213.65588, -206.92136, -199.37021, -191.03224, -181.94035, -172.13043, -161.64119, -150.51402, -138.79285, -126.52391, -113.755646, -100.53845, -86.92447, -72.967445, -58.722443, -44.245697, -29.59433, -14.826165, 5.1019684E-4, 14.827184, 29.59534, 44.246696, 58.723434, 72.968414, 86.92542, 100.539375, 113.756546, 126.52478, 138.79367, 150.51482, 161.64194, 172.13113, 181.94101, 191.03285, 199.37076, 206.92184, 213.65631, 219.54756, 224.57237, 228.71089, 231.9468, 234.2673, 235.66327, 236.12918, 235.6632, 234.26715, 231.94656, 228.71059, 224.572, 219.54712, 213.65579, 206.92126, 199.3701, 191.03214, 181.94023, 172.13031, 161.64105, 150.51387, 138.7927, 126.52375, 113.755486, 100.53827, 86.924286, 72.96724, 58.722233, 44.245476, 29.594099, 14.825929, -7.5251167E-4, -14.827431, -29.595592, -44.246952, -58.72369, -72.96867, -86.92568, -100.539635, -113.756805, -126.525024, -138.79391, -150.51503, -161.64215, -172.13133, -181.9412, -191.03302, -199.37091, -206.922, -213.65643, -219.54768, -224.57246, -228.71097, -231.94685, -234.26735, -235.66328, -236.12918, -235.66318, -234.26712, -231.9465, -228.71051, -224.5719, -219.54701, -213.65567, -206.92111, -199.36995, -191.03195, -181.94005, -172.1301, -161.64082, -150.51364, -138.79245, -126.5235, -113.75522, -100.538, -86.924, -72.96696, -58.721943, -44.24518, -29.5938, -14.825627
-3.877189E-5, 13.923725, 27.792538, 41.551666, 55.14681, 68.524315, 81.63138, 94.41629, 106.828575, 118.81926, 130.34102, 141.34839, 151.79791, 161.64835, 170.86084, 179.39903, 187.2292, 194.32048, 200.64485, 206.17737, 210.8962, 214.78271, 217.8216, 220.00081, 221.3118, 221.74936, 221.31178, 220.0008, 217.82155, 214.78267, 210.89613, 206.17729, 200.64476, 194.32037, 187.2291, 179.39891, 170.86072, 161.64821, 151.79776, 141.34822, 130.34085, 118.819084, 106.82839, 94.4161, 81.63119, 68.52412, 55.14661, 41.551464, 27.792334, 13.923519, -2.449599E-4, -13.924007, -27.792818, -41.551945, -55.147083, -68.52458, -81.631645, -94.41654, -106.82883, -118.8195, -130.34125, -141.3486, -151.79811, -161.64854, -170.86102, -179.3992, -187.22935, -194.32062, -200.64497, -206.17747, -210.89629, -214.78279, -217.82164, -220.00085, -221.31181, -221.74936, -221.31177, -220.00075, -217.8215, -214.7826, -210.89604, -206.17719, -200.64464, -194.32024, -187.22894, -179.39874, -170.86053, -161.64801, -151.79755, -141.348, -130.34062, -118.81885, -106.82815, -94.41585, -81.630936, -68.523865, -55.14636, -41.551216, -27.792091, -13.923281, 4.7912684E-4, 13.924236, 27.793041, 41.55216, 55.14729, 68.52477, 81.63183, 94.41672, 106.828995, 118.819664, 130.3414, 141.34875, 151.79825, 161.64868, 170.86115, 179.3993, 187.22946, 194.3207, 200.64505, 206.17754, 210.89635, 214.78284, 217.82167, 220.00087, 221.31183, 221.74936, 221.31175, 220.00073, 217.82146, 214.78255, 210.896, 206.17712, 200.64456, 194.32016, 187.22885, 179.39864, 170.86043, 161.64789, 151.79742, 141.34787, 130.34048, 118.818695, 106.82799, 94.41568, 81.63076, 68.523674, 55.14616, 41.55101, 27.791874, 13.9230585, -7.066851E-4, -13.924469, -27.793278, -41.5524, -55.14753, -68.525024, -81.63207, -94.41696, -106.82923, -118.81989, -130.34163, -141.34895, -151.79845, -161.64886, -170.86133, -179.39948, -187.22961, -194.32083, -200.64517, -206.17764, -210.89642, -214.7829, -217.82173, -220.00092, -221.31184, -221.74936, -221.31174, -220.0007, -217.82141, -214.78249, -210.8959, -206.17702, -200.64444, -194.32002, -187.2287, -179.39847, -170.86024, -161.6477, -151.79721, -141.34766, -130.34026, -118.81846, -106.82774, -94.41543, -81.63049, -68.52341, -55.145885, -41.55073, -27.791594, -13.922775
-3.6410762E-5, 13.075797, 26.100027, 39.02125, 51.78848, 64.35132, 76.660194, 88.66652, 100.32293, 111.583405, 122.40351, 132.74054, 142.55371, 151.80429, 160.45576, 168.47398, 175.82732, 182.48674, 188.42598, 193.62158, 198.05304, 201.70288, 204.55669, 206.6032, 207.83435, 208.24527, 207.83434, 206.60318, 204.55666, 201.70284, 198.05298, 193.6215, 188.42589, 182.48665, 175.82721, 168.47388, 160.45564, 151.80415, 142.55357, 132.7404, 122.40335, 111.58324, 100.32276, 88.66635, 76.66001, 64.351135, 51.78829, 39.02106, 26.099834, 13.075604, -2.3004232E-4, -13.076063, -26.100292, -39.021515, -51.788734, -64.35157, -76.66044, -88.66676, -100.32316, -111.583626, -122.403725, -132.74075, -142.55391, -151.80447, -160.45593, -168.47414, -175.82747, -182.48688, -188.42609, -193.62167, -198.05312, -201.70294, -204.55673, -206.60324, -207.83437, -208.24527, -207.83432, -206.60315, -204.5566, -201.70276, -198.0529, -193.62141, -188.42578, -182.48653, -175.82707, -168.47371, -160.45546, -151.80397, -142.55338, -132.74019, -122.40314, -111.583015, -100.322525, -88.666115, -76.659775, -64.3509, -51.788055, -39.020832, -26.099607, -13.07538, 4.4994897E-4, 13.076279, 26.1005, 39.021713, 51.78893, 64.35175, 76.660614, 88.66692, 100.32332, 111.58378, 122.40387, 132.74089, 142.55405, 151.8046, 160.45604, 168.47424, 175.82755, 182.48695, 188.42616, 193.62173, 198.05318, 201.70299, 204.55676, 206.60326, 207.83438, 208.24527, 207.8343, 206.60312, 204.55656, 201.70273, 198.05284, 193.62134, 188.4257, 182.48643, 175.82698, 168.47362, 160.45535, 151.80386, 142.55325, 132.74007, 122.403, 111.58287, 100.32238, 88.665955, 76.65961, 64.35072, 51.78787, 39.020638, 26.099405, 13.075171, -6.636494E-4, -13.076496, -26.100721, -39.02194, -51.789154, -64.35198, -76.66084, -88.66716, -100.32354, -111.58399, -122.404076, -132.74109, -142.55423, -151.80476, -160.4562, -168.4744, -175.8277, -182.48708, -188.42627, -193.62184, -198.05325, -201.70305, -204.55682, -206.60329, -207.8344, -208.24527, -207.83429, -206.60309, -204.55652, -201.70265, -198.05276, -193.62125, -188.4256, -182.48631, -175.82684, -168.47346, -160.45518, -151.80368, -142.55307, -132.73985, -122.40279, -111.58265, -100.32214, -88.66572, -76.65936, -64.350464, -51.787613, -39.020374, -26.09914, -13.074905
-3.419342E-5, 12.279509, 24.51059, 36.64494, 48.634666, 60.432453, 71.991745, 83.266914, 94.21347, 104.78821, 114.94939, 124.65692, 133.87248, 142.55972, 150.68434, 158.21426, 165.1198, 171.37367, 176.95122, 181.83043, 185.99202, 189.41959, 192.09961, 194.0215, 195.17767, 195.56357, 195.17766, 194.02147, 192.09958, 189.41954, 185.99196, 181.83035, 176.95114, 171.3736, 165.1197, 158.21416, 150.68422, 142.5596, 133.87236, 124.656784, 114.94924, 104.78805, 94.21331, 83.266754, 71.99158, 60.43228, 48.63449, 36.64476, 24.510408, 12.279327, -2.1603322E-4, -12.279758, -24.510838, -36.645184, -48.634907, -60.432693, -71.991974, -83.26714, -94.21369, -104.788414, -114.94959, -124.65711, -133.87267, -142.55989, -150.6845, -158.21442, -165.11993, -171.3738, -176.95132, -181.83052, -185.9921, -189.41965, -192.09966, -194.02153, -195.17769, -195.56357, -195.17764, -194.02144, -192.09953, -189.41948, -185.99188, -181.83026, -176.95103, -171.37347, -165.11957, -158.21402, -150.68407, -142.55943, -133.87218, -124.656586, -114.94904, -104.78784, -94.21309, -83.26653, -71.991356, -60.43206, -48.63427, -36.644543, -24.510195, -12.279117, 4.22548E-4, 12.27996, 24.511034, 36.645374, 48.63509, 60.432865, 71.99214, 83.267296, 94.21384, 104.78856, 114.94973, 124.65724, 133.87279, 142.56001, 150.6846, 158.21451, 165.12003, 171.37387, 176.9514, 181.83057, 185.99214, 189.4197, 192.09969, 194.02155, 195.17769, 195.56357, 195.17763, 194.02142, 192.0995, 189.41945, 185.99184, 181.8302, 176.95097, 171.3734, 165.11949, 158.21393, 150.68396, 142.55931, 133.87206, 124.65646, 114.94891, 104.787704, 94.21295, 83.26638, 71.991196, 60.431896, 48.634094, 36.64436, 24.510006, 12.27892, -6.2323455E-4, -12.280165, -24.511242, -36.645584, -48.635303, -60.43308, -71.992355, -83.26751, -94.21404, -104.78876, -114.94992, -124.657425, -133.87297, -142.56017, -150.68475, -158.21466, -165.12015, -171.374, -176.9515, -181.83066, -185.99222, -189.41975, -192.09973, -194.02158, -195.1777, -195.56357, -195.17761, -194.0214, -192.09946, -189.41939, -185.99176, -181.83011, -176.95087, -171.37328, -165.11935, -158.21378, -150.6838, -142.55914, -133.87187, -124.65627, -114.94871, -104.7875, -94.21273, -83.26616, -71.99097, -60.431656, -48.633854, -36.644115, -24.509756, -12.278671
-3.2111115E-5, 11.531713, 23.017948, 34.41334, 45.67292, 56.75225, 67.607605, 78.19614, 88.476074, 98.40683, 107.94922, 117.06558, 125.71994, 133.87814, 141.50798, 148.57936, 155.06436, 160.9374, 166.17528, 170.75734, 174.66551, 177.88435, 180.40115, 182.20601, 183.29176, 183.65416, 183.29176, 182.20598, 180.40112, 177.88431, 174.66545, 170.75728, 166.1752, 160.93732, 155.06427, 148.57925, 141.50787, 133.87802, 125.71982, 117.06545, 107.94908, 98.406685, 88.47592, 78.195984, 67.607445, 56.752087, 45.672756, 34.413174, 23.017778, 11.531543, -2.0287727E-4, -11.531947, -23.01818, -34.41357, -45.67315, -56.752472, -67.60782, -78.19635, -88.47628, -98.40703, -107.94941, -117.065765, -125.720116, -133.87831, -141.50813, -148.5795, -155.06448, -160.9375, -166.17538, -170.75743, -174.66557, -177.8844, -180.4012, -182.20604, -183.29178, -183.65416, -183.29175, -182.20595, -180.40108, -177.88425, -174.66539, -170.75719, -166.17511, -160.9372, -155.06415, -148.57912, -141.50772, -133.87787, -125.71965, -117.06527, -107.94889, -98.40649, -88.475716, -78.19578, -67.60724, -56.75188, -45.67255, -34.412968, -23.017578, -11.531344, 3.9681574E-4, 11.532137, 23.018366, 34.41375, 45.673317, 56.752632, 67.60797, 78.196495, 88.47642, 98.407166, 107.94954, 117.06589, 125.72023, 133.87842, 141.50824, 148.57959, 155.06456, 160.93758, 166.17545, 170.75748, 174.66562, 177.88445, 180.40123, 182.20605, 183.2918, 183.65416, 183.29173, 182.20593, 180.40105, 177.88422, 174.66534, 170.75714, 166.17505, 160.93713, 155.06407, 148.57904, 141.50763, 133.87776, 125.71954, 117.065155, 107.94878, 98.406364, 88.475586, 78.19564, 67.607086, 56.751724, 45.672386, 34.412796, 23.017399, 11.531161, -5.852809E-4, -11.53233, -23.01856, -34.413948, -45.67352, -56.75284, -67.60818, -78.1967, -88.476616, -98.40735, -107.94972, -117.06606, -125.72039, -133.87857, -141.50838, -148.57973, -155.0647, -160.93768, -166.17554, -170.75757, -174.6657, -177.8845, -180.40128, -182.20609, -183.29181, -183.65416, -183.29172, -182.2059, -180.40102, -177.88416, -174.66527, -170.75705, -166.17494, -160.93701, -155.06393, -148.5789, -141.50748, -133.87761, -125.71937, -117.06498, -107.948586, -98.406166, -88.47538, -78.19543, -67.60687, -56.7515, -45.672157, -34.412567, -23.017166, -11.530927
-3.0155621E-5, 10.829458, 21.616207, 32.317646, 42.891544, 53.296165, 63.490456, 73.43417, 83.08808, 92.41408, 101.37536, 109.936554, 118.06389, 125.725266, 132.89047, 139.53122, 145.62129, 151.13667, 156.05559, 160.35861, 164.02878, 167.05159, 169.41513, 171.11008, 172.12971, 172.47005, 172.1297, 171.11005, 169.4151, 167.05156, 164.02873, 160.35855, 156.05551, 151.1366, 145.62122, 139.53113, 132.89037, 125.72516, 118.06377, 109.93643, 101.37523, 92.41394, 83.087944, 73.43403, 63.490303, 53.296013, 42.891388, 32.31749, 21.616049, 10.829298, -1.905225E-4, -10.829679, -21.616426, -32.317863, -42.891758, -53.296375, -63.490658, -73.43437, -83.08827, -92.41426, -101.375534, -109.93673, -118.06405, -125.72542, -132.89061, -139.53134, -145.62141, -151.13678, -156.05568, -160.35869, -164.02884, -167.05165, -169.41518, -171.1101, -172.12973, -172.47005, -172.1297, -171.11003, -169.41507, -167.0515, -164.02866, -160.35847, -156.05542, -151.13649, -145.6211, -139.53099, -132.89023, -125.725006, -118.06361, -109.936264, -101.37505, -92.41376, -83.087746, -73.43383, -63.49011, -53.29582, -42.891193, -32.3173, -21.61586, -10.829112, 3.7265057E-4, 10.829856, 21.616598, 32.31803, 42.891914, 53.296528, 63.490803, 73.43451, 83.0884, 92.41439, 101.375656, 109.936844, 118.064156, 125.725525, 132.8907, 139.53143, 145.62149, 151.13684, 156.05574, 160.35875, 164.02888, 167.05168, 169.4152, 171.11012, 172.12975, 172.47005, 172.12968, 171.11002, 169.41504, 167.05147, 164.02861, 160.35841, 156.05536, 151.13643, 145.62102, 139.53091, 132.89014, 125.724915, 118.06351, 109.93616, 101.37494, 92.41364, 83.08762, 73.4337, 63.48997, 53.295673, 42.89104, 32.317135, 21.615692, 10.828939, -5.4963864E-4, -10.830036, -21.616783, -32.318214, -42.892105, -53.29672, -63.490993, -73.4347, -83.08859, -92.414566, -101.37583, -109.937004, -118.06431, -125.72566, -132.89084, -139.53156, -145.62161, -151.13695, -156.05583, -160.35883, -164.02896, -167.05174, -169.41525, -171.11015, -172.12976, -172.47005, -172.12967, -171.10999, -169.415, -167.0514, -164.02855, -160.35834, -156.05527, -151.13632, -145.6209, -139.53078, -132.89, -125.72476, -118.06335, -109.93599, -101.37476, -92.41345, -83.08743, -73.4335, -63.489765, -53.295464, -42.890827, -32.31692, -21.615473, -10.828719
-2.8319217E-5, 10.16997, 20.299831, 30.349579, 40.279552, 50.050556, 59.62404, 68.96221, 78.02821, 86.786285, 95.20184, 103.241684, 110.87408, 118.0689, 124.79776, 131.0341, 136.75331, 141.93282, 146.55217, 150.59315, 154.03981, 156.87856, 159.09816, 160.68988, 161.64743, 161.96703, 161.64742, 160.68987, 159.09813, 156.87851, 154.03976, 150.5931, 146.55211, 141.93274, 136.75322, 131.03401, 124.79767, 118.0688, 110.87397, 103.24157, 95.20172, 86.786156, 78.02808, 68.962074, 59.623898, 50.050415, 40.279404, 30.349432, 20.299683, 10.16982, -1.7892013E-4, -10.1701765, -20.300037, -30.349783, -40.27975, -50.050755, -59.62423, -68.962395, -78.0284, -86.78646, -95.20201, -103.241844, -110.87423, -118.069046, -124.79789, -131.03423, -136.75342, -141.9329, -146.55226, -150.59323, -154.03989, -156.8786, -159.0982, -160.68991, -161.64745, -161.96703, -161.64742, -160.68983, -159.0981, -156.87846, -154.0397, -150.59302, -146.55202, -141.93263, -136.75311, -131.03389, -124.79753, -118.06866, -110.87382, -103.24141, -95.20155, -86.78598, -78.0279, -68.96189, -59.623714, -50.050232, -40.279224, -30.349253, -20.299505, -10.169645, 3.4995703E-4, 10.170343, 20.3002, 30.34994, 40.2799, 50.050896, 59.624363, 68.962524, 78.02852, 86.786575, 95.202126, 103.24195, 110.87433, 118.06914, 124.79798, 131.0343, 136.7535, 141.93297, 146.5523, 150.59328, 154.03992, 156.87863, 159.09822, 160.68993, 161.64745, 161.96703, 161.6474, 160.68982, 159.09807, 156.87843, 154.03967, 150.59297, 146.55196, 141.93257, 136.75305, 131.03381, 124.79745, 118.068565, 110.873726, 103.24131, 95.20145, 86.78587, 78.02779, 68.96177, 59.623585, 50.050095, 40.27908, 30.3491, 20.299347, 10.169483, -5.1616697E-4, -10.170513, -20.300371, -30.350115, -40.28008, -50.051075, -59.624542, -68.9627, -78.028694, -86.78674, -95.202286, -103.2421, -110.87447, -118.069275, -124.79811, -131.03442, -136.7536, -141.93307, -146.5524, -150.59335, -154.03998, -156.8787, -159.09827, -160.68996, -161.64746, -161.96703, -161.64738, -160.68979, -159.09804, -156.87839, -154.0396, -150.5929, -146.55188, -141.93248, -136.75293, -131.03369, -124.79732, -118.06843, -110.87357, -103.24115, -95.20128, -86.7857, -78.02761, -68.96158, -59.62339, -50.049896, -40.278877, -30.348896, -20.299143, -10.169276
-2.6594647E-5, 9.550645, 19.063623, 28.501368, 37.82663, 47.002605, 55.993084, 64.76259, 73.2765, 81.50122, 89.40429, 96.95453, 104.12213, 110.87881, 117.19789, 123.05446, 128.42538, 133.28946, 137.62752, 141.42241, 144.65918, 147.32504, 149.40948, 150.90428, 151.80351, 152.10365, 151.8035, 150.90425, 149.40945, 147.32501, 144.65913, 141.42236, 137.62746, 133.2894, 128.42531, 123.054375, 117.19781, 110.87871, 104.122025, 96.95442, 89.404175, 81.5011, 73.276375, 64.76246, 55.992954, 47.002472, 37.826492, 28.501228, 19.063484, 9.550504, -1.6802436E-4, -9.550838, -19.063816, -28.501558, -37.826817, -47.002792, -55.993267, -64.762764, -73.276665, -81.50138, -89.40445, -96.95468, -104.12227, -110.87894, -117.19802, -123.05457, -128.42548, -133.28955, -137.6276, -141.42249, -144.65924, -147.3251, -149.40953, -150.9043, -151.80353, -152.10365, -151.8035, -150.90424, -149.40942, -147.32497, -144.65907, -141.42229, -137.62738, -133.2893, -128.4252, -123.05426, -117.19768, -110.87858, -104.12189, -96.95427, -89.40402, -81.50094, -73.2762, -64.76228, -55.992783, -47.0023, -37.82632, -28.501059, -19.063316, -9.55034, 3.2864555E-4, 9.550996, 19.063969, 28.501705, 37.826958, 47.002926, 55.993393, 64.76288, 73.27678, 81.501495, 89.40456, 96.95478, 104.12237, 110.87903, 117.198105, 123.05465, 128.42555, 133.28961, 137.62766, 141.42253, 144.65929, 147.32513, 149.40955, 150.90431, 151.80353, 152.10365, 151.80348, 150.90422, 149.40941, 147.32494, 144.65904, 141.42224, 137.62732, 133.28925, 128.42514, 123.054184, 117.1976, 110.878494, 104.121796, 96.95418, 89.40392, 81.50083, 73.27609, 64.76217, 55.99266, 47.00217, 37.826187, 28.500917, 19.06317, 9.550187, -4.847337E-4, -9.551155, -19.06413, -28.50187, -37.827126, -47.003094, -55.99356, -64.76305, -73.27695, -81.50165, -89.40471, -96.954926, -104.1225, -110.87916, -117.19822, -123.054756, -128.42566, -133.2897, -137.62773, -141.4226, -144.65935, -147.32518, -149.40958, -150.90434, -151.80354, -152.10365, -151.80347, -150.90419, -149.40936, -147.32489, -144.65898, -141.42218, -137.62724, -133.28915, -128.42503, -123.05407, -117.19748, -110.87836, -104.12165, -96.954025, -89.40376, -81.50066, -73.275925, -64.76199, -55.992477, -47.001984, -37.825996, -28.500727, -19.062977, -9.5499935
